gerry-adams,yes
richard-boyd-barrett,yes
tommy-broughan,yes
joan-collins,yes
michael-colreavy,yes
sean-crowe,yes
clare-daly,yes
pearse-doherty,yes
stephen-donnelly,yes
dessie-ellis,yes
martin-ferris,yes
luke-ming-flanagan,yes
john-halligan,yes
seamus-healy,yes
joe-higgins,yes
padraig-maclochlainn,yes
mary-lou-mcdonald,yes
sandra-mclellan,yes
catheine-murphy,yes
patrick-nulty,yes
caoimhgh-n-o-caolain,yes
aengus-o-snodaigh,yes
jonathan-o-brien,yes
maureen-o-sullivan,yes
thomas-pringle,yes
brian-stanley,yes
mick-wallace,yes
james-bannon,no
john-browne,no
joan-burton,no
ray-butler,no
jerry-buttimer,no
eric-byrne,no
dara-calleary,no
joe-carey,no
paudie-coffey,no
-ine-collins,no
niall-collins,no
michael-conaghan,no
sean-conlan,no
paul-connaughton,no
ciara-conway,no
noel-coonan,no
marcella-corcoran-kennedy,no
simon-coveney,no
barry-cowen,no
michael-creed,no
jim-daly,no
jimmy-deenihan,no
pat-deering,no
regina-doherty,no
paschal-donohoe,no
timmy-dooley,no
robert-dowds,no
andrew-doyle,no
bernard-durkan,no
damien-english,no
alan-farrell,no
frank-feighan,no
frances-fitzgerald,no
peter-fitzpatrick,no
terence-flanagan,no
eamon-gilmore,no
brendan-griffin,no
noel-harrington,no
simon-harris,no
brian-hayes,no
michael-healy-rae,no
martin-heydon,no
heather-humphreys,no
kevin-humphreys,no
derek-keating,no
paul-kehoe,no
billy-kelleher,no
alan-kelly,no
sean-kenny,no
seamus-kirk,no
michael-p-kitt,no
sean-kyne,no
anthony-lawlor,no
michael-lowry,no
ciaran-lynch,no
kathleen-lynch,no
john-lyons,no
charlie-mcconalogue,no
shane-mcentee,no
nicky-mcfadden,no
dinny-mcginley,no
mattie-mcgrath,no
michael-mcgrath,no
joe-mchugh,no
tony-mcloughlin,no
michael-mcnamara,no
eamonn-maloney,no
peter-mathews,no
mary-mitchell-o-connor,no
michael-moynihan,no
michelle-mulherin,no
dara-murphy,no
eoghan-murphy,no
gerald-nash,no
dan-neville,no
michael-noonen,no
eamon-o-c-iv,no
sean-o-fearghail,no
aodhan-o-r-ordain,no
kieran-o-donnell,no
patrick-o-donovan,no
joe-o-reilly,no
ann-phelan,no
john-paul-phelan,no
pat-rabbitte,no
james-reilly,no
michael-ring,no
brendan-ryan,no
alan-shatter,no
roisin-shortall,no
brendan-smith,no
arthur-spring,no
emmet-stagg,no
david-stanton,no
billy-godfrey-timmins,no
joanna-tuffy,no
liam-twomey,no
NOT FOUND: LeoVaradkar,no
jack-wall,no
brian-walsh,no
alex-white,no
anne-ferris,absent
brendan-howlin,absent
catherine-byrne,absent
charles-flanagan,absent
ciaran-cannon,absent
colm-keaveney,absent
denis-naughten,absent
derek-nolan,absent
dominic-hannigan,absent
enda-kenny,absent
fergus-o-dowd,absent
finian-mcgrath,absent
jan-o-sullivan,absent
joe-costello,absent
john-deasy,absent
john-mcguinness,absent
john-o-mahony,absent
john-perry,absent
leo-varadkar,absent
lucinda-creighton,absent
michael-mccarthy,absent
micheal-martin,absent
noel-grealish,absent
olivia-mitchell,absent
pat-breen,absent
peadar-t-ib-n,absent
phil-hogan,absent
richard-bruton,absent
robert-troy,absent
ruairi-quinn,absent
sean-barrett,absent
sean-fleming,absent
sean-sherlock,absent
shane-peter-nathaniel-ross,absent
tom-barry,absent
tom-fleming,absent
tom-hayes,absent
willie-o-dea,absent
willie-penrose,absent
