james-bannon,yes
tom-barry,yes
pat-breen,yes
joan-burton,yes
jerry-buttimer,yes
catherine-byrne,yes
eric-byrne,yes
joe-carey,yes
paudie-coffey,yes
michael-conaghan,yes
sean-conlan,yes
paul-connaughton,yes
ciara-conway,yes
noel-coonan,yes
marcella-corcoran-kennedy,yes
joe-costello,yes
simon-coveney,yes
michael-creed,yes
jim-daly,yes
john-deasy,yes
jimmy-deenihan,yes
pat-deering,yes
regina-doherty,yes
paschal-donohoe,yes
robert-dowds,yes
bernard-durkan,yes
damien-english,yes
alan-farrell,yes
frank-feighan,yes
frances-fitzgerald,yes
charles-flanagan,yes
eamon-gilmore,yes
dominic-hannigan,yes
noel-harrington,yes
simon-harris,yes
brian-hayes,yes
tom-hayes,yes
martin-heydon,yes
phil-hogan,yes
heather-humphreys,yes
kevin-humphreys,yes
derek-keating,yes
colm-keaveney,yes
paul-kehoe,yes
alan-kelly,yes
sean-kenny,yes
sean-kyne,yes
anthony-lawlor,yes
ciaran-lynch,yes
john-lyons,yes
eamonn-maloney,yes
peter-mathews,yes
michael-mccarthy,yes
shane-mcentee,yes
joe-mchugh,yes
tony-mcloughlin,yes
michael-mcnamara,yes
mary-mitchell-o-connor,yes
michelle-mulherin,yes
dara-murphy,yes
gerald-nash,yes
dan-neville,yes
derek-nolan,yes
aodhan-o-r-ordain,yes
kieran-o-donnell,yes
patrick-o-donovan,yes
john-o-mahony,yes
joe-o-reilly,yes
john-perry,yes
ann-phelan,yes
john-paul-phelan,yes
pat-rabbitte,yes
michael-ring,yes
brendan-ryan,yes
sean-sherlock,yes
arthur-spring,yes
emmet-stagg,yes
david-stanton,yes
joanna-tuffy,yes
liam-twomey,yes
NOT FOUND: LeoVaradkar,yes
jack-wall,yes
brian-walsh,yes
alex-white,yes
richard-boyd-barrett,no
tommy-broughan,no
john-browne,no
dara-calleary,no
joan-collins,no
niall-collins,no
michael-colreavy,no
barry-cowen,no
sean-crowe,no
clare-daly,no
pearse-doherty,no
stephen-donnelly,no
timmy-dooley,no
dessie-ellis,no
luke-ming-flanagan,no
tom-fleming,no
noel-grealish,no
john-halligan,no
seamus-healy,no
michael-healy-rae,no
billy-kelleher,no
seamus-kirk,no
michael-lowry,no
micheal-martin,no
charlie-mcconalogue,no
mary-lou-mcdonald,no
mattie-mcgrath,no
sandra-mclellan,no
catheine-murphy,no
denis-naughten,no
patrick-nulty,no
caoimhgh-n-o-caolain,no
eamon-o-c-iv,no
sean-o-fearghail,no
aengus-o-snodaigh,no
jonathan-o-brien,no
willie-o-dea,no
maureen-o-sullivan,no
thomas-pringle,no
shane-peter-nathaniel-ross,no
roisin-shortall,no
brendan-smith,no
brian-stanley,no
peadar-t-ib-n,no
robert-troy,no
mick-wallace,no
-ine-collins,absent
alan-shatter,absent
andrew-doyle,absent
anne-ferris,absent
brendan-griffin,absent
brendan-howlin,absent
ciaran-cannon,absent
dinny-mcginley,absent
enda-kenny,absent
eoghan-murphy,absent
fergus-o-dowd,absent
finian-mcgrath,absent
gerry-adams,absent
jan-o-sullivan,absent
joe-higgins,absent
john-mcguinness,absent
kathleen-lynch,absent
leo-varadkar,absent
lucinda-creighton,absent
martin-ferris,absent
michael-mcgrath,absent
michael-moynihan,absent
michael-noonen,absent
michael-p-kitt,absent
nicky-mcfadden,absent
olivia-mitchell,absent
padraig-maclochlainn,absent
peter-fitzpatrick,absent
richard-bruton,absent
ruairi-quinn,absent
sean-barrett,absent
sean-fleming,absent
terence-flanagan,absent
willie-penrose,absent
